"id";"api_id";"category";"description";"external_id";"fuel_type";"license_id";"model";"operator";"provider"
1935764;331839;"";"Anne";"DriveNow_13361871";"DIESEL";"M-DX5165";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935765;2574270;"";"Nova (Child)";"DriveNow_13152666";"ELECTRICITY";"AV75006";"BMW i3";"DriveNow";"driveNow"
1935766;2380517;"";"2176 / W-79372C";"WME4533421K174475";"PETROL";"";"";"car2go";"car2go"
1935767;2575625;"";"Lauge (Child)";"DriveNow_13153000";"ELECTRICITY";"AV75194";"BMW i3";"DriveNow";"driveNow"
1935768;2341611;"";"2050 / W-84721C";"WME4533421K174456";"PETROL";"";"";"car2go";"car2go"
1935769;2574648;"";"Peder";"DriveNow_13458048";"DIESEL";"YGE491";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935770;1355893;"";"S-GO2034";"WME4513911K477541";"ELECTRICITY";"";"";"car2go";"car2go"
1935771;1357974;"";"B-GO8319";"WME4533421K101842";"PETROL";"";"";"car2go";"car2go"
1935772;2574294;"";"Doro";"DriveNow_13421443";"PETROL";"1PNA319";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935773;1356974;"";"B-GO3861";"WME4533421K038086";"PETROL";"";"";"car2go";"car2go"
1935774;1371858;"";"B-GO3846";"WME4533421K038218";"PETROL";"";"";"car2go";"car2go"
1935775;1389042;"";"B-GO3823";"WME4533421K039660";"PETROL";"";"";"car2go";"car2go"
1935776;340203;"";"Rosemarie";"DriveNow_13204806";"PETROL";"M-DX5267";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935777;2575696;"";"Adriano";"DriveNow_13229479";"PETROL";"YB65FXO";"BMW 1er";"DriveNow";"driveNow"
1935778;1355865;"";"1410 / W-85282C";"WME4513341K831433";"PETROL";"";"";"car2go";"car2go"
1935779;2575293;"";"Leia";"DriveNow_13119968";"ELECTRICITY";"M-EV5108";"BMW i3";"DriveNow";"driveNow"
1935780;2576364;"";"Raffarty";"DriveNow_13408838";"DIESEL";"M-DX6232";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935781;2574239;"";"Marc";"DriveNow_13413465";"PETROL";"1PKD859";"MINI Clubman";"DriveNow";"driveNow"
1935782;1356633;"";"B-GO3695";"WME4533421K038933";"PETROL";"";"";"car2go";"car2go"
1935783;2622913;"";"Lauraine";"DriveNow_13524898";"PETROL";"M-DX6192";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935784;2576393;"";"Ava";"DriveNow_13152723";"ELECTRICITY";"AV74844";"BMW i3";"DriveNow";"driveNow"
1935785;1359296;"";"B-GO4223";"WME4533421K041947";"PETROL";"";"";"car2go";"car2go"
1935786;2423645;"";"2342 / W-79334C";"WME4533421K173194";"PETROL";"";"";"car2go";"car2go"
1935787;2575939;"";"Francis";"DriveNow_13329742";"PETROL";"YG16UST";"MINI Cabrio";"DriveNow";"driveNow"
1935788;2576507;"";"Nikolaj";"DriveNow_13152905";"ELECTRICITY";"AV75115";"BMW i3";"DriveNow";"driveNow"
1935789;1500146;"";"B-GO3186";"WME4533421K149525";"PETROL";"";"";"car2go";"car2go"
1935790;2577301;"";"Odell";"DriveNow_13345437";"DIESEL";"M-DX9803";"BMW 1er";"DriveNow";"driveNow"
1935791;2499359;"";"Rockwell";"DriveNow_13513228";"DIESEL";"M-DX6046";"BMW 1er";"DriveNow";"driveNow"
1935792;1357532;"";"B-GO4824";"WME4533421K074370";"PETROL";"";"";"car2go";"car2go"
1935793;1356878;"";"B-GO4961";"WME4533421K075334";"PETROL";"";"";"car2go";"car2go"
1935794;1360686;"";"B-GO8415";"WDD1760121J507579";"PETROL";"";"";"car2go";"car2go"
1935795;2575716;"";"Windy";"DriveNow_13383599";"PETROL";"M-DX8188";"MINI Clubman";"DriveNow";"driveNow"
1935796;2335603;"";"Danielle";"DriveNow_13483431";"PETROL";"M-DX5816";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935797;1357196;"";"B-GO4761";"WME4533421K071789";"PETROL";"";"";"car2go";"car2go"
1935798;1357845;"";"B-GO5308";"WDD1173421N388084";"PETROL";"";"";"car2go";"car2go"
1935799;2575598;"";"Alexi";"DriveNow_13329721";"PETROL";"YG16SZN";"MINI Cabrio";"DriveNow";"driveNow"
1935800;2486109;"";"Michaela";"DriveNow_13493221";"PETROL";"M-DX5932";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935801;1358156;"";"B-GO3598";"WME4533421K036583";"PETROL";"";"";"car2go";"car2go"
1935802;1358410;"";"B-GO4670";"WME4533421K072124";"PETROL";"";"";"car2go";"car2go"
1935803;1356688;"";"B-GO4409";"WME4533421K064009";"PETROL";"";"";"car2go";"car2go"
1935804;2575517;"";"Daffi";"DriveNow_13369130";"PETROL";"1PDF336";"BMW 1er";"DriveNow";"driveNow"
1935805;1381194;"";"B-GO3912";"WME4533421K037706";"PETROL";"";"";"car2go";"car2go"
1935806;1357401;"";"B-GO8542";"WDD1760121J510663";"PETROL";"";"";"car2go";"car2go"
1935807;38728;"";"Arnie";"DriveNow_13202945";"ELECTRICITY";"M-EV5649";"BMW i3";"DriveNow";"driveNow"
1935808;2286268;"";"Jackson";"DriveNow_13428976";"DIESEL";"M-DX5693";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935809;2796572;"";"Wilhelmine";"DriveNow_13513243";"DIESEL";"M-DX6726";"BMW 1er";"DriveNow";"driveNow"
1935810;1356480;"";"S-GO2267";"WME4513901K662431";"ELECTRICITY";"";"";"car2go";"car2go"
1935811;1358662;"";"B-GO3648";"WME4533421K036688";"PETROL";"";"";"car2go";"car2go"
1935812;1363246;"";"1637 / W-85536C";"WME4513341K833843";"PETROL";"";"";"car2go";"car2go"
1935813;1356518;"";"1575 / W-85468C";"WME4513341K833901";"PETROL";"";"";"car2go";"car2go"
1935814;1356827;"";"B-GO4773";"WME4533421K070099";"PETROL";"";"";"car2go";"car2go"
1935815;1358774;"";"B-GO8447";"WDD1760431J516163";"PETROL";"";"";"car2go";"car2go"
1935816;1355696;"";"B-GO8549";"WDD1760121J512523";"PETROL";"";"";"car2go";"car2go"
1935817;1356125;"";"1623 / W-85521C";"WME4513341K834347";"PETROL";"";"";"car2go";"car2go"
1935818;1358552;"";"B-GO8505";"WDC1569431J293726";"PETROL";"";"";"car2go";"car2go"
1935819;1356459;"";"B-GO4068";"WME4533421K038435";"PETROL";"";"";"car2go";"car2go"
1935820;1358915;"";"1453 / W-85331C";"WME4513341K832016";"PETROL";"";"";"car2go";"car2go"
1935821;2574172;"";"Anthony";"DriveNow_13477088";"DIESEL";"W-27123D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935822;2574980;"";"Arianna";"DriveNow_13426899";"DIESEL";"W-27000D";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935823;2574882;"";"Babatunde";"DriveNow_13251571";"PETROL";"YB65BZT";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935824;2407781;"";"2039 / W-84674C";"WME4533421K173967";"PETROL";"";"";"car2go";"car2go"
1935825;2573957;"";"Dorothee";"DriveNow_13425499";"PETROL";"W-80465D";"BMW 1er";"DriveNow";"driveNow"
1935826;1358635;"";"B-GO3643";"WME4533421K036545";"PETROL";"";"";"car2go";"car2go"
1935827;531457;"";"Tamera";"DriveNow_13381872";"DIESEL";"M-DX5593";"BMW 1er";"DriveNow";"driveNow"
1935828;1359063;"";"B-GO3577";"WME4533421K036707";"PETROL";"";"";"car2go";"car2go"
1935829;1357774;"";"B-GO4684";"WME4533421K070386";"PETROL";"";"";"car2go";"car2go"
1935830;2575949;"";"Abukar";"DriveNow_13229478";"PETROL";"YB65GXV";"BMW 1er";"DriveNow";"driveNow"
1935831;1356657;"";"S-GO2596";"WME4513901K819770";"ELECTRICITY";"";"";"car2go";"car2go"
1935832;2574695;"";"Rosabella";"DriveNow_13383734";"DIESEL";"M-DX5759";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935833;2575883;"";"Casper";"DriveNow_13202866";"ELECTRICITY";"M-EV5775";"BMW i3";"DriveNow";"driveNow"
1935834;32271;"";"Josh";"DriveNow_13179663";"ELECTRICITY";"M-EV5595";"BMW i3";"DriveNow";"driveNow"
1935835;2326830;"";"Sascha";"DriveNow_13488640";"DIESEL";"M-DX5803";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935836;1711011;"";"B-GO5294";"WDD1173421N385946";"PETROL";"";"";"car2go";"car2go"
1935837;1088291;"";"Lulu";"DriveNow_13404109";"PETROL";"M-DX6601";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935838;1380694;"";"B-GO5715";"WDC1569431J301800";"PETROL";"";"";"car2go";"car2go"
1935839;1356887;"";"B-GO1022";"WME4533421K039981";"PETROL";"";"";"car2go";"car2go"
1935840;1359452;"";"B-GO5737";"WDD1760121J526115";"PETROL";"";"";"car2go";"car2go"
1935841;1481854;"";"B-GO8211";"WME4533421K085872";"PETROL";"";"";"car2go";"car2go"
1935842;2576444;"";"Rosalie";"DriveNow_13383410";"PETROL";"M-DX5610";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935843;1357616;"";"B-GO8417";"WDD1760121J508177";"PETROL";"";"";"car2go";"car2go"
1935844;2573990;"";"Markus";"DriveNow_13454538";"DIESEL";"OTO295";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935845;2516150;"";"Bradley";"DriveNow_13462737";"DIESEL";"M-DX5991";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935846;659036;"";"Leslie";"DriveNow_13381919";"DIESEL";"M-DX5992";"BMW 1er";"DriveNow";"driveNow"
1935847;1360363;"";"B-GO4291";"WME4533421K063878";"PETROL";"";"";"car2go";"car2go"
1935848;2575344;"";"Roxana";"DriveNow_13427051";"PETROL";"W-80492D";"MINI Clubman";"DriveNow";"driveNow"
1935849;2576485;"";"Charlsen";"DriveNow_13413286";"PETROL";"1PKY470";"BMW 1er";"DriveNow";"driveNow"
1935850;1356103;"";"B-GO8358";"WDD1760121J509778";"PETROL";"";"";"car2go";"car2go"
1935851;1356340;"";"1571 / W-85463C";"WME4513341K833476";"PETROL";"";"";"car2go";"car2go"
1935852;2575200;"";"André";"DriveNow_13383628";"PETROL";"M-DX5493";"MINI Clubman";"DriveNow";"driveNow"
1935853;2933419;"";"Hector";"DriveNow_13571186";"DIESEL";"M-DX6895";"BMW 1er";"DriveNow";"driveNow"
1935854;1357053;"";"B-GO3785";"WME4533421K039751";"PETROL";"";"";"car2go";"car2go"
1935855;2433872;"";"2173 / W-27938F";"WME4533421K174446";"PETROL";"";"";"car2go";"car2go"
1935856;1356574;"";"B-GO4528";"WME4533421K071231";"PETROL";"";"";"car2go";"car2go"
1935857;2575580;"";"Erna";"DriveNow_13359899";"DIESEL";"M-DX5413";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935858;1358509;"";"1697 / W-36104C";"WME4513341K834224";"PETROL";"";"";"car2go";"car2go"
1935859;1368555;"";"B-GO4956";"WME4533421K073726";"PETROL";"";"";"car2go";"car2go"
1935860;1360362;"";"1693 / W-36100C";"WME4513341K834009";"PETROL";"";"";"car2go";"car2go"
1935861;993084;"";"Vladimir";"DriveNow_13409141";"PETROL";"M-DX6377";"MINI Cabrio";"DriveNow";"driveNow"
1935862;341700;"";"Bert";"DriveNow_13360143";"PETROL";"M-DX5227";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935863;1224099;"";"Marina";"DriveNow_13424222";"PETROL";"M-DX8261";"MINI Cabrio";"DriveNow";"driveNow"
1935864;2577292;"";"Benn";"DriveNow_13409122";"PETROL";"M-DX7211";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935865;2577201;"";"Christoph";"DriveNow_13205615";"PETROL";"YB65FJD";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935866;1357706;"";"B-GO4599";"WME4533421K071214";"PETROL";"";"";"car2go";"car2go"
1935867;2574196;"";"Wainwright";"DriveNow_13383721";"DIESEL";"M-DX5454";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935868;2574042;"";"Rosabella";"DriveNow_13369225";"PETROL";"1PCJ779";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935869;1359474;"";"B-GO3589";"WME4533421K037518";"PETROL";"";"";"car2go";"car2go"
1935870;1153249;"";"Carina";"DriveNow_13423191";"DIESEL";"M-DX7487";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935871;2506939;"";"2275 / W-27904F";"WME4533421K175844";"PETROL";"";"";"car2go";"car2go"
1935872;1358858;"";"B-GO4606";"WME4533421K071969";"PETROL";"";"";"car2go";"car2go"
1935873;1359537;"";"B-GO4952";"WME4533421K074222";"PETROL";"";"";"car2go";"car2go"
1935874;1359584;"";"B-GO4769";"WME4533421K069583";"PETROL";"";"";"car2go";"car2go"
1935875;1356030;"";"S-GO2534";"WME4513901K705943";"ELECTRICITY";"";"";"car2go";"car2go"
1935876;2574936;"";"Jacklin";"DriveNow_13452546";"PETROL";"1PSX509";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935877;1358965;"";"B-GO6992";"WME4533421K087957";"PETROL";"";"";"car2go";"car2go"
1935878;2632846;"";"Cristiano";"DriveNow_13524713";"DIESEL";"M-DX6456";"MINI Cabrio";"DriveNow";"driveNow"
1935879;2574145;"";"Huxi (Child)";"DriveNow_13152675";"ELECTRICITY";"AV75034";"BMW i3";"DriveNow";"driveNow"
1935880;38632;"";"Katharine";"DriveNow_13179861";"ELECTRICITY";"M-EV5177";"BMW i3";"DriveNow";"driveNow"
1935881;1357037;"";"B-GO3723";"WME4533421K039802";"PETROL";"";"";"car2go";"car2go"
1935882;2575143;"";"Clarance";"DriveNow_13413482";"PETROL";"1PNY573";"MINI Clubman";"DriveNow";"driveNow"
1935883;2584697;"";"Mitch";"DriveNow_13119976";"ELECTRICITY";"M-EV5107";"BMW i3";"DriveNow";"driveNow"
1935884;1358361;"";"B-GO5537";"WDD1760431J517142";"PETROL";"";"";"car2go";"car2go"
1935885;1620869;"";"Bale";"DriveNow_13429546";"DIESEL";"M-DX8794";"MINI Cabrio";"DriveNow";"driveNow"
1935886;1359180;"";"B-GO4192";"WME4533421K043448";"PETROL";"";"";"car2go";"car2go"
1935887;359099;"";"Agnella";"DriveNow_13292652";"PETROL";"M-DX5302";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935888;1359685;"";"B-GO4685";"WME4533421K070355";"PETROL";"";"";"car2go";"car2go"
1935889;2573920;"";"Hans";"DriveNow_13426786";"DIESEL";"W-27003D";"BMW 1er";"DriveNow";"driveNow"
1935890;1359001;"";"B-GO3538";"WME4533421K035583";"PETROL";"";"";"car2go";"car2go"
1935891;1358836;"";"B-GO4988";"WME4533421K072997";"PETROL";"";"";"car2go";"car2go"
1935892;1359614;"";"B-GO4838";"WME4533421K072930";"PETROL";"";"";"car2go";"car2go"
1935893;1358672;"";"B-GO4482";"WME4533421K072471";"PETROL";"";"";"car2go";"car2go"
1935894;2575131;"";"Ester";"DriveNow_13383391";"PETROL";"M-DX5864";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935895;2575822;"";"Linda";"DriveNow_13478287";"PETROL";"M-DX9072";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935896;2602708;"";"Ramon";"DriveNow_13513787";"PETROL";"M-DX6177";"MINI Clubman";"DriveNow";"driveNow"
1935897;2577194;"";"Rose-Marie";"DriveNow_13499192";"PETROL";"PBM729";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935898;38792;"";"Cecilius";"DriveNow_13202904";"ELECTRICITY";"M-EV5787";"BMW i3";"DriveNow";"driveNow"
1935899;331305;"";"Jupp";"DriveNow_13204750";"DIESEL";"M-DX5225";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935900;1358271;"";"B-GO5641";"WDD1760121J523590";"PETROL";"";"";"car2go";"car2go"
1935901;2575946;"";"Glenn";"DriveNow_13454534";"DIESEL";"FLG236";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935902;1356483;"";"B-GO4091";"WME4533421K039224";"PETROL";"";"";"car2go";"car2go"
1935903;1357542;"";"B-GO4099";"WME4533421K038876";"PETROL";"";"";"car2go";"car2go"
1935904;1116242;"";"Derby";"DriveNow_13389709";"DIESEL";"M-DX6626";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935905;2577711;"";"Monique";"DriveNow_13383625";"PETROL";"M-DX5496";"MINI Clubman";"DriveNow";"driveNow"
1935906;2975609;"";"B-GO8822";"WDD1173421N478763";"PETROL";"";"";"car2go";"car2go"
1935907;1818396;"";"Fransisco";"DriveNow_13471267";"PETROL";"M-DX9081";"MINI Cabrio";"DriveNow";"driveNow"
1935908;2507242;"";"2289 / W-27908F";"WME4533421K176029";"PETROL";"";"";"car2go";"car2go"
1935909;2575194;"";"Row";"DriveNow_13471255";"PETROL";"M-DX9132";"MINI Cabrio";"DriveNow";"driveNow"
1935910;2881725;"";"Carmelle";"DriveNow_13495302";"PETROL";"M-DX6834";"MINI Cabrio";"DriveNow";"driveNow"
1935911;2575851;"";"Celina";"DriveNow_13383365";"PETROL";"M-DX5674";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935912;2575804;"";"Amina";"DriveNow_13229508";"PETROL";"YB65HJV";"BMW 1er";"DriveNow";"driveNow"
1935913;2573865;"";"Caspar";"DriveNow_13429445";"PETROL";"M-DX9159";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935914;2865024;"";"Bethina";"DriveNow_13513402";"DIESEL";"M-DX6806";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935915;2574599;"";"Eskild (Child)";"DriveNow_13152854";"ELECTRICITY";"AV75002";"BMW i3";"DriveNow";"driveNow"
1935916;2575025;"";"Bjørn (Child)";"DriveNow_13152522";"ELECTRICITY";"AV74858";"BMW i3";"DriveNow";"driveNow"
1935917;2575401;"";"Pavel";"DriveNow_13360150";"PETROL";"M-DX5283";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935918;31948;"";"Robina";"DriveNow_13199911";"ELECTRICITY";"M-EV5617";"BMW i3";"DriveNow";"driveNow"
1935919;2856261;"";"Jussi";"DriveNow_13536232";"DIESEL";"PDM877";"BMW 1er";"DriveNow";"driveNow"
1935920;1358191;"";"B-GO7098";"WME4533421K089425";"PETROL";"";"";"car2go";"car2go"
1935921;2575304;"";"Burhan";"DriveNow_13393644";"DIESEL";"W-80414D";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935922;2575514;"";"Florella";"DriveNow_13404129";"PETROL";"M-DX8557";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935923;2602560;"";"Reggy";"DriveNow_13495285";"PETROL";"M-DX6483";"MINI Cabrio";"DriveNow";"driveNow"
1935924;743280;"";"Dennis";"DriveNow_13383891";"PETROL";"M-DX6197";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935925;2574948;"";"Abdulkadir";"DriveNow_13229506";"PETROL";"YB65GZW";"BMW 1er";"DriveNow";"driveNow"
1935926;32493;"";"Loretta";"DriveNow_13203223";"ELECTRICITY";"M-EV5728";"BMW i3 REx";"DriveNow";"driveNow"
1935927;1358203;"";"B-GO8481";"WDC1569121J291731";"PETROL";"";"";"car2go";"car2go"
1935928;2574375;"";"Karl";"DriveNow_13181200";"PETROL";"NOZ780";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935929;2575291;"";"Jackson";"DriveNow_13487772";"DIESEL";"M-DX5586";"BMW 1er";"DriveNow";"driveNow"
1935930;1355790;"";"B-GO4885";"WME4533421K073827";"PETROL";"";"";"car2go";"car2go"
1935931;322719;"";"Lilith";"DriveNow_13204751";"DIESEL";"M-DX9874";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935932;1360688;"";"B-GO3691";"WME4533421K038354";"PETROL";"";"";"car2go";"car2go"
1935933;1183531;"";"Hannah";"DriveNow_13409027";"PETROL";"M-DX8010";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935934;40197;"";"Finn";"DriveNow_13119942";"ELECTRICITY";"M-EV5113";"BMW i3";"DriveNow";"driveNow"
1935935;1357807;"";"B-GO4519";"WME4533421K069737";"PETROL";"";"";"car2go";"car2go"
1935936;1359601;"";"1616 / W-85514C";"WME4513341K833693";"PETROL";"";"";"car2go";"car2go"
1935937;951863;"";"Renado";"DriveNow_13389746";"DIESEL";"M-DX6307";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935938;2574809;"";"Jarrod";"DriveNow_13383726";"DIESEL";"M-DX5613";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935939;1490802;"";"B-GO6723";"WME4533421K147558";"PETROL";"";"";"car2go";"car2go"
1935940;2285767;"";"2069 / W-85548C";"WME4533421K173067";"PETROL";"";"";"car2go";"car2go"
1935941;2575075;"";"Asim";"DriveNow_13421403";"PETROL";"YK66RXX";"MINI Cabrio";"DriveNow";"driveNow"
1935942;2577261;"";"Karola";"DriveNow_13427054";"PETROL";"W-26809D";"MINI Clubman";"DriveNow";"driveNow"
1935943;381947;"";"Dorotea";"DriveNow_13361265";"DIESEL";"M-DX5374";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935944;2573790;"";"Gordon";"DriveNow_13487769";"DIESEL";"M-DX9186";"BMW 1er";"DriveNow";"driveNow"
1935945;1356071;"";"B-GO7058";"WME4533421K087336";"PETROL";"";"";"car2go";"car2go"
1935946;1357848;"";"B-GO4387";"WME4533421K063186";"PETROL";"";"";"car2go";"car2go"
1935947;1358512;"";"B-GO4435";"WME4533421K065489";"PETROL";"";"";"car2go";"car2go"
1935948;1055255;"";"Anissa";"DriveNow_13389730";"DIESEL";"M-DX6488";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935949;1357736;"";"B-GO4127";"WME4533421K037927";"PETROL";"";"";"car2go";"car2go"
1935950;1359605;"";"B-GO3605";"WME4533421K036534";"PETROL";"";"";"car2go";"car2go"
1935951;1894161;"";"Giffy";"DriveNow_13432577";"PETROL";"M-DX9198";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935952;2424599;"";"Arther";"DriveNow_13494837";"DIESEL";"M-DX5860";"BMW 1er";"DriveNow";"driveNow"
1935953;1358919;"";"B-GO8609";"WDD1760431J513648";"PETROL";"";"";"car2go";"car2go"
1935954;1361442;"";"B-GO8459";"WDD1760431J514944";"PETROL";"";"";"car2go";"car2go"
1935955;1358940;"";"B-GO3726";"WME4533421K036094";"PETROL";"";"";"car2go";"car2go"
1935956;2575932;"";"Sabina";"DriveNow_13413498";"PETROL";"1REA063";"MINI Clubman";"DriveNow";"driveNow"
1935957;2584720;"";"Heden";"DriveNow_13458061";"DIESEL";"YGA242";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935958;2700046;"";"Cornelie";"DriveNow_13412619";"DIESEL";"W-56218F";"MINI Clubman";"DriveNow";"driveNow"
1935959;1358061;"";"B-GO4546";"WME4533421K072489";"PETROL";"";"";"car2go";"car2go"
1935960;631335;"";"Ned";"DriveNow_13383728";"DIESEL";"M-DX5981";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935961;1359641;"";"B-GO8202";"WME4533421K088755";"PETROL";"";"";"car2go";"car2go"
1935962;2558316;"";"Louise";"DriveNow_13524868";"PETROL";"M-DX6146";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935963;1357692;"";"S-GO2582";"WME4513901K728541";"ELECTRICITY";"";"";"car2go";"car2go"
1935964;1360348;"";"B-GO5522";"WDC1569431J294555";"PETROL";"";"";"car2go";"car2go"
1935965;2675847;"";"Mick";"DriveNow_13462687";"DIESEL";"M-DX6498";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935966;2959942;"";"Jules";"DriveNow_13561626";"PETROL";"M-DX6968";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935967;1406873;"";"B-GO1143";"WME4533421K149245";"PETROL";"";"";"car2go";"car2go"
1935968;2488653;"";"Todd";"DriveNow_13487946";"PETROL";"M-DX5927";"MINI Cabrio";"DriveNow";"driveNow"
1935969;1450702;"";"Robinia";"DriveNow_13423984";"PETROL";"M-DX8614";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935970;1359583;"";"B-GO4289";"WME4533421K065496";"PETROL";"";"";"car2go";"car2go"
1935971;2933000;"";"Alisha";"DriveNow_13569591";"DIESEL";"M-DX6952";"BMW 1er";"DriveNow";"driveNow"
1935972;2575927;"";"Andreas";"DriveNow_13251549";"PETROL";"YB65GWO";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935973;2576566;"";"Sissy";"DriveNow_13404400";"PETROL";"M-DX6401";"MINI Cabrio";"DriveNow";"driveNow"
1935974;2499312;"";"Mirabelle";"DriveNow_13494860";"PETROL";"M-DX6070";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935975;2386114;"";"2083 / W-84641C";"WME4533421K173524";"PETROL";"";"";"car2go";"car2go"
1935976;1359172;"";"B-GO4468";"WME4533421K071100";"PETROL";"";"";"car2go";"car2go"
1935977;1356790;"";"B-GO8556";"WDD1760121J510415";"PETROL";"";"";"car2go";"car2go"
1935978;2574998;"";"Viktor";"DriveNow_13326387";"PETROL";"JXA559";"BMW 2er Cabrio";"DriveNow";"driveNow"
1935979;1697618;"";"B-GO4227";"WME4533421K043174";"PETROL";"";"";"car2go";"car2go"
1935980;1357832;"";"B-GO5539";"WDC1569121J300300";"PETROL";"";"";"car2go";"car2go"
1935981;2574296;"";"Rodrick";"DriveNow_13360151";"PETROL";"M-DX5279";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935982;2575399;"";"Henriette";"DriveNow_13369372";"PETROL";"1PDC719";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1935983;1359150;"";"B-GO4263";"WME4533421K064803";"PETROL";"";"";"car2go";"car2go"
1935984;1357501;"";"1374 / W-84809C";"WME4513341K831190";"PETROL";"";"";"car2go";"car2go"
1935985;1746840;"";"B-GO8722";"WME4533421K149680";"PETROL";"";"";"car2go";"car2go"
1935986;2575382;"";"Valdemar";"DriveNow_13153006";"ELECTRICITY";"AV75203";"BMW i3";"DriveNow";"driveNow"
1935987;1360366;"";"S-GO2194";"WME4513901K819571";"ELECTRICITY";"";"";"car2go";"car2go"
1935988;2286976;"";"2298 / W-79387C";"WME4533421K176128";"PETROL";"";"";"car2go";"car2go"
1935989;1358385;"";"B-GO5271";"WDD1760421J478183";"PETROL";"";"";"car2go";"car2go"
1935990;2334976;"";"2294 / W-84632C";"WME4533421K176075";"PETROL";"";"";"car2go";"car2go"
1935991;38984;"";"Helena";"DriveNow_13203043";"ELECTRICITY";"M-EV5679";"BMW i3";"DriveNow";"driveNow"
1935992;2577680;"";"Simone";"DriveNow_13476535";"PETROL";"M-DX9212";"MINI 3-Tuerer";"DriveNow";"driveNow"
1935993;1357234;"";"1584 / W-85477C";"WME4513341K834019";"PETROL";"";"";"car2go";"car2go"
1935994;1358675;"";"B-GO8117";"WME4533421K085141";"PETROL";"";"";"car2go";"car2go"
1935995;1358611;"";"B-GO4673";"WME4533421K072499";"PETROL";"";"";"car2go";"car2go"
1935996;1080839;"";"Stormy";"DriveNow_13398229";"DIESEL";"M-DX6550";"BMW X1";"DriveNow";"driveNow"
1935997;2575123;"";"Jenny";"DriveNow_13229530";"PETROL";"YB65FUM";"BMW 1er";"DriveNow";"driveNow"
1935998;2584726;"";"Rune";"DriveNow_13499156";"PETROL";"YGN225";"MINI 5-Tuerer";"DriveNow";"driveNow"
1935999;1358752;"";"B-GO1019";"WME4533421K039971";"PETROL";"";"";"car2go";"car2go"
1936000;2974020;"";"B-GO8831";"WDD1173421N478722";"PETROL";"";"";"car2go";"car2go"
1936001;517316;"";"Harlene";"DriveNow_13383875";"DIESEL";"M-DX5556";"MINI Clubman";"DriveNow";"driveNow"
